NAME,NTEE_CD,Category,Location,lat_lon
BATTLE BUDDIES OF AMERICA,K30,K,"4470 ZARA POINT AVE, N LAS VEGAS, NV, 89084-4748","(-115.2010958, 36.2940929)"
HIGH ROLLERS ADAPTIVE SPORTS FOUNDATION,N60,N,"2300 BAY HILL DR, LAS VEGAS, NV, 89117-5728","(-115.29311479451036, 36.14532870895529)"
PHILADELPHIA HOUSING FOUNDATION II,X20,X,"584 PUTNAM DR, RENO, NV, 89503-1636","(-119.82502378890733, 39.544521133161744)"
VEGAS STRONG BASEBALL TEAM INC,N63,N,"8909 KENZIE COVE ST, LAS VEGAS, NV, 89131-2536","(-115.21962384375, 36.322291625)"
LAS VEGAS WOMEN CYCLING,N70,N,"248 LYNBROOK ST, HENDERSON, NV, 89012-4891","(-115.042917, 36.015884)"
CREW CORP,G84,G,"2495 SERENITY HOLLOW DR, HENDERSON, NV, 89052-2971","(-115.09661585137113, 35.98752043576431)"
CHARLOTTE HILL ES PTO,B11,B,"560 E ELDORADO LN, LAS VEGAS, NV, 89123-1264","(-115.165602, 36.053301)"
MISSIO DEI COMMUNITY DEVELOPMENT CORPORATION,P40,P,"3648 BELLA LEGATO AVE, N LAS VEGAS, NV, 89081-4044","(-115.0947184124102, 36.259374855673656)"
LV BEES,D60,D,"248 LYNBROOK ST, HENDERSON, NV, 89012-4891","(-115.042917, 36.015884)"
GODS HOUSE BIBLE MINISTRIES,X20,X,"2680 S BLAGG RD, PAHRUMP, NV, 89048-9169","(-116.01362637837838, 36.180326445945944)"
ASLA-UNLV,B03,B,"4505 S MARYLAND PKWY, LAS VEGAS, NV, 89154-9900","(-115.14186111825259, 36.10782625)"
PROJECT DOT,P99,P,"501 RUBY VISTA CT, LAS VEGAS, NV, 89144-4101","(-115.331138, 36.178812)"
NEVADA HOMELESS INTEGRATION SERVICES LLC,P12,P,"6785 S EASTERN AVE, LAS VEGAS, NV, 89119-3946","(-115.1189021, 36.1443849)"
SIERRA SNOWMOBILE FOUNDATION,N68,N,"3325 W PLUMB LN, RENO, NV, 89509-3036","(-119.85128547308094, 39.50298638622956)"
LAYER ZERO,B80,B,"4505 S MARYLAND PKWY, LAS VEGAS, NV, 89154-9900","(-115.14186111825259, 36.10782625)"
TEACH ALOT INC,B21,B,"117 DELA CRUZ AVE, LAS VEGAS, NV, 89106-0000","(-115.13852310226726, 36.246312146691345)"
FRANCIS NGANNOU FOUNDATION,P30,P,"8991 SLIPPERY ROCK WAY, LAS VEGAS, NV, 89123-2917","(-115.16759532653062, 36.026825122448976)"
MOUNTAIN VISTA BAPTIST CHURCH,X21,X,"1750 MOUNTAIN ST, CARSON CITY, NV, 89703-2436","(-119.772964, 39.17520304081633)"
200 PERCENT SPORTS INC,N60,N,"780 VORTEX AVE, HENDERSON, NV, 89002-6545","(-114.9915617875463, 35.999830486775814)"
HOME OWNERSHIP FOR SINGLE PARENTS EVERYWHERE PROJECT,P42,P,"386 ESPRESSIVO ST, HENDERSON, NV, 89011-2684","(-114.9755444, 36.0557144)"
SAYLES ADVANCEMENT IN EDUCATION FOUNDATION,T20,T,"8675 S EASTERN AVE, LAS VEGAS, NV, 89123-2839","(-115.1189021, 36.1443849)"
SIERRA NEVADA LAVENDER & HONEY FESTIVAL,K99,K,"3420 4TH ST, SPARKS, NV, 89431-1222","(-119.74620322664343, 39.56197376327149)"
WISH WAGON LLC,O50,O,"2401 BONITA LN, HENDERSON, NV, 89014-3601","(-115.083999, 36.066876)"
SOUTH ASIAN BAR ASSOCIATION OF LAS VEGAS,B01,B,"30 CONTRA COSTA PL, HENDERSON, NV, 89052-6665","(-115.0806855445469, 35.97431468620074)"
SECOND TIMOTHY,X20,X,"4717 COMPASS BOW LN, LAS VEGAS, NV, 89130-5345","(-115.21089269552382, 36.245499343103575)"
UP FROM THE MUCC,O50,O,"5795 KLUNCY CANYON RD, WINNEMUCCA, NV, 89445-4125","(-117.70170118002146, 40.970887062724806)"
DAMONTE RANCH MOUNTAIN BIKE TEAM,O20,O,"475 TERRACINA WAY, RENO, NV, 89521-3204","(-119.73702489041779, 39.40792098885771)"
CASLV NELLIS PTO,B94,B,"107 STAFFORD DR, LAS VEGAS, NV, 89115-0000","(-115.287545, 36.199862)"
DUBLINS DREAM DOG RESCUE,D20,D,"890 CASA LOMA DR, RENO, NV, 89503-3148","(-119.8538612699692, 39.53189170607064)"
IN JESUS NAME MEDICAL MINISTRY LAS VEGAS,G90,G,"56 ISLAND COURSE AVE, LAS VEGAS, NV, 89148-2509","(-115.289041, 36.034791)"
WUNDERLICH FOUNDATION,A68,A,"350 N STEPHANIE ST, HENDERSON, NV, 89014-8723","(-115.04624620985592, 36.05303973321201)"
WASHOE BRIDGE SOCIETY,P81,P,"125 W PLUMB LN, RENO, NV, 89509-3450","(-119.80565736666667, 39.5057615)"
VEGAS FORGE BASEBALL,N63,N,"6288 SLEDGEHAMMER CT, N LAS VEGAS, NV, 89081-6404","(-115.10832969387755, 36.274314326530614)"
LOVE FOR PACC,D20,D,"4120 CESSNA DR, WINNEMUCCA, NV, 89445-7286","(-117.77744567928181, 40.89854070940358)"
CENTER FOR EMPOWERMENT OF CHILDREN,O20,O,"7844 CAMPERS VILLAGE AVE, LAS VEGAS, NV, 89178-4837","(-115.26250336734694, 36.0092629489796)"
YOUTH EMPOWERMENT SERVICES INITIATIVE,O50,O,"6395 REY DEL SIERRA DR, SPARKS, NV, 89436-8434","(-119.67944679245282, 39.60989250943396)"
MINDFUL HEALTH INITIATIVE,P99,P,"1515 PLUMAS ST, RENO, NV, 89509-3318","(-119.8128252, 39.5094361)"
CARDINAL KEEPERS PARENT TEACHER ORGANIZATION,B94,B,"8151 N SHAUMBER RD, LAS VEGAS, NV, 89166-1222","(-115.32974880456496, 36.308014299999996)"
ERNEST J MAY ELEMENTARY SCHOOL PTO,B94,B,"6350 W WASHBURN RD, LAS VEGAS, NV, 89130-2193","(-115.23289798745876, 36.254591656507635)"
AGAPE WORLD MISSION INC,Q30,Q,"681 LINDA KAY CT, CARSON CITY, NV, 89701-5035","(-119.76014426138774, 39.16043470819663)"
ANDERSON COMMUNITY PARTNERS,T20,T,"121 E WARM SPRINGS RD, LAS VEGAS, NV, 89119-4101","(-115.16683000012962, 36.0568471345753)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"8055 SHIFTING SANDS DR, RENO, NV, 89506-2194","(-119.91123082908284, 39.63305893489432)"
DAILY TRANSFORMATION,X21,X,"3037 E WARM SPRINGS ROAD, LAS VEGAS, NV, 89120-3758","(-115.1566756, 36.0569526)"
RICA ROCKELLE SAVING LOUNGE,K30,K,"5852 DAISY CREEK CT, LAS VEGAS, NV, 89141-8791","(-115.22226721875, 36.004863)"
FAITH FOUNDATION MINISTRIES,O50,O,"4220 WEST CRAIG ROAD, LAS VEGAS, NV, 89132-0000","(-115.19788455421687, 36.23925572289156)"
KLOTHES 4 KIDS,O50,O,"7771 PLEASANT SLOPES CT, LAS VEGAS, NV, 89131-4128","(-115.25560396475477, 36.300955562716005)"
FUNDACION NACIONES UNIDAS CORAZON DE PLATA,P81,P,"1926 E CHARLESTON BLVD, LAS VEGAS, NV, 89104-1913","(-115.12278302717112, 36.158778972374854)"
FURTHERANCE OF JEWISH HERITAGE AND GOOD DEEDS FOUNDATION,T20,T,"7925 CASTELLON CT, LAS VEGAS, NV, 89128-2806","(-115.26682467346939, 36.20398546938775)"
BEYOND GIVING,S20,S,"6314 SMOOTH PLAIN AVE, LAS VEGAS, NV, 89139-5473","(-115.22974936930011, 36.05602237387453)"
FLAVORS FOR LIFE,K40,K,"6217 DARTLE ST, LAS VEGAS, NV, 89130-1377","(-115.22583319107133, 36.27310989821525)"
TRIPLE THREAT PERFORMING ARTS ACADEMY,A60,A,"7204 BUGLEHORN ST, LAS VEGAS, NV, 89131-8260","(-115.26468110945541, 36.29156145723027)"
LAYER OUR LOVES,T50,T,"4850 CUNNINGHAM DR, LAS VEGAS, NV, 89115-2273","(-115.152847, 36.183643)"
NV ASSOCIATION LATINO ADMINISTRATORS AND SUPERINTENDENTS,B03,B,"1156 HORIZON RANGE AVE, HENDERSON, NV, 89012-5577","(-115.03598320560391, 36.02252744250212)"
WILCOCK SPIRITUAL HEALING AND EMPOWERMENT,X99,X,"7848 W SAHARA AVE, LAS VEGAS, NV, 89117-1944","(-115.2878544, 36.144197)"
DIVICH ELEMENTARY PTO,B94,B,"9851 DONALD NELSON AVE, LAS VEGAS, NV, 89149-1971","(-115.30984407025554, 36.300307000000004)"
XQUISITE,P80,P,"310 N STEWART ST, CARSON CITY, NV, 89701-4207","(-119.764556, 39.1653746122449)"
LATIN MASS SOCIETY OF LAS VEGAS,X99,X,"10022 WILDHORSE CANYON AVE, LAS VEGAS, NV, 89166-5155","(-115.31334420687335, 36.30944854268508)"
VEGAS SPORTS FOUNDATION,N60,N,"7569 SLIPSTREAM ST, LAS VEGAS, NV, 89139-5420","(-115.22935642857144, 36.05160157142857)"
JEANS OPAL HEART COMMUNITY DEVELOPMENT CORPORATION,P20,P,"550 TWILIGHT BLUE AVE, N LAS VEGAS, NV, 89032-8227","(-115.14891893947521, 36.22084167782221)"
MEUN EDUCATIONAL CHARITABLE FOUNDATION,B82,B,"1123 WHITE OAK LOOP, MINDEN, NV, 89423-5157","(-119.7644601, 38.9681975)"
JOKOY FOUNDATION,P12,P,"900 RANCHO LN, LAS VEGAS, NV, 89106-3824","(-115.17203861847824, 36.160775539724845)"
RC ROBLES MINISTRIES INC,X99,X,"1464 VERDE TRIANDOS DR, HENDERSON, NV, 89012-4427","(-115.05234380079192, 36.02375978716591)"
VET-REACH,W30,W,"29 MONTELAGO BLVD, HENDERSON, NV, 89011-3200","(-114.93322289942334, 36.10471476834276)"
AMERICAN MUSLIMS OF NEVADA CORPORATION,T50,T,"7251 W CHARLESTON BLVD, LAS VEGAS, NV, 89117-1632","(-115.25194785714287, 36.158961020408164)"
LEGISLATIVE RIGHTS FOR PARROTS,D01,D,"449 CRIMSON RD, FERNLEY, NV, 89408-9495","(-119.236534, 39.587918)"
PRINCIPLESB4PERSONALITIES,F20,F,"439 S DECATUR BLVD, LAS VEGAS, NV, 89107-2812","(-115.20590538811436, 36.167576539048305)"
QUADRA THERAPEUTICS,U50,U,"12231 SEA VOYAGE AVE, LAS VEGAS, NV, 89138-4606","(-115.36585277492489, 36.16617510003338)"
REGENER8TIVE,C02,C,"5200 N LISA LN, LAS VEGAS, NV, 89149-4646","(-115.276746, 36.255743)"
KENYA MOJA GROUP INC,A20,A,"5232 PURPLE VISTA CT, N LAS VEGAS, NV, 89031-3426","(-115.204669, 36.25497971428572)"
NV TESOL INC,B60,B,"3052 CAMINO SERENO AVE, HENDERSON, NV, 89044-0517","(-115.12147187666872, 35.94207698102062)"
UNITY COMMUNITY INITIATIVE,P20,P,"15571, LAS VEGAS, NV, 89102-0000","(-115.148516, 36.1672559)"
SOULFUL SEEDS,C99,C,"2686 SNOWY OWL CT, RENO, NV, 89523-1911","(-119.8890215510204, 39.54394497959184)"
PRAY FOR LIFE - JESTONS LEGACY,A01,A,"2417 PUCCINELLI PKWY, ELKO, NV, 89801-5031","(-115.75531804319503, 40.858049813741)"
NEVADA YOUTH LEADERSHIP,O54,O,"311 E LIBERTY ST, RENO, NV, 89501-2212","(-119.80733597959184, 39.52308240816326)"
MOTHER MARTHA FAMILY FOUNDATION INC,P20,P,"5250 STEWART AVE, LAS VEGAS, NV, 89110-3626","(-115.0640847, 36.166426)"
UPSTATE NEVADA INC,N30,N,"3080 REUBEN DR, RENO, NV, 89502-4928","(-119.75427875510205, 39.48706134693878)"
DISRUPTHR RENO,S41,S,"1445 MAJESTIC DR, RENO, NV, 89503-3539","(-119.83565244643147, 39.5355970752117)"
SHEEK FOUNDATION,I12,I,"552 ENGEL AVE, HENDERSON, NV, 89011-4356","(-114.99599212092399, 36.06030965433859)"
USS TURNER JOY REUNION GROUP,N50,N,"1330 THOMPSON ST, CARSON CITY, NV, 89703-0605","(-119.771445, 39.1612394)"
ESSENTIAL CHRISTIANITY INC,X20,X,"10420 SKYE PASEO AVE, LAS VEGAS, NV, 89166-1204","(-115.3223733877551, 36.31119620408163)"
RUGBY FOUNDATION INC,B99,B,"7688 SPENCER ST, LAS VEGAS, NV, 89123-1537","(-115.1276661, 36.1462174)"
KALEA S HARVEST INC,T50,T,"8378 SONORA DEL SOL ST, LAS VEGAS, NV, 89113-4695","(-115.26016812244897, 36.036264714285714)"
LAS VEGAS YOUTH ARTS MUSIC & EDUCATION INC,O99,O,"9000 COTTON ROSE WAY, LAS VEGAS, NV, 89134-1838","(-115.291352, 36.202552)"
PANTHER WRESTLING CLUB INC,N60,N,"533 JADE CLIFFS LN, LAS VEGAS, NV, 89144-4100","(-115.332137858409, 36.17918306894867)"
KIKIS KIDS CORP,P33,P,"8940 MARMOT RIDGE CT, LAS VEGAS, NV, 89149-2987","(-115.2911851, 36.294689)"
STAND 4 JUSTICE MOVEMENT,I73,I,"5371 KIETZKE LN, RENO, NV, 89511-2083","(-119.79156285843568, 39.4683083216494)"
BEAUTIFUL LIFE HUMANITARIAN CORPORATION,P20,P,"5020 N VALADEZ ST, LAS VEGAS, NV, 89149-5247","(-115.2674221, 36.2432495)"
PDT ALUMNI CLUB,B84,B,"4971 MICHAEL JAY WAY, LAS VEGAS, NV, 89149-4703","(-115.274571, 36.251236)"
FALLON POST,A30,A,"1951 W WILLIAMS AVE, FALLON, NV, 89406-2649","(-118.79970261300925, 39.47594152138865)"
INDIAN MOTORCYCLE RIDERS GROUP-LAS,N50,N,"2476 MORROW RIDGE PL, LAUGHLIN, NV, 89029-0020","(-114.6297179, 35.1511183)"
GREAT BASIN CHILDRENS ADVOCACY CENTER,R99,R,"1448 SILVER ST, ELKO, NV, 89801-3924","(-115.7526636122449, 40.83820612244898)"
VET MET NETWORK FOUNDATION,B02,B,"38 GRAND CORNICHE DR, HENDERSON, NV, 89011-2004","(-114.92175593228016, 36.107418892040435)"
UNLIMITED SOURCE OUTREACH INC,S31,S,"913 NORTH JONES BLVD, LAS VEGAS, NV, 89108-1625","(-115.2239303213674, 36.18098305156309)"
DISTINGUISHED YOUNG WOMEN OF NEVADA SCHOLARSHIP ORGANIZATION INC,O50,O,"1510 DELLA CT, BOULDER CITY, NV, 89005-3621","(-114.83828280748135, 35.96304595)"
SOUTHSHORE COUNTRY CLUB LLV FOUNDATION,B82,B,"100 STRADA DI CIRCOLO, HENDERSON, NV, 89011-2606","(-114.91961946461205, 36.1070828)"
ALLIANCE OF ST JOSEPH ACADEMY ALUMNI AND FAMILIES INC,Y12,Y,"1506 GARDEN SWING AVE, N LAS VEGAS, NV, 89031-4504","(-115.1617965, 36.2463217)"
HENDERSON SOAP BOX DERBY ASSOC INC,N70,N,"1099 CLOUDY DAY DR, HENDERSON, NV, 89074-8048","(-115.0395463696328, 36.04425683908042)"
COMPASSION INITIATIVE LV,P20,P,"6829 SPESSARD HOLLAND CT, LAS VEGAS, NV, 89131-1766","(-115.24290928571428, 36.316052285714285)"
PAWGET ME NOT INC,D60,D,"4530 SIERRA MADRE DR, RENO, NV, 89502-6423","(-119.74773733400438, 39.480499423817584)"
FLORSHEIM FAMILY FOUNDATION,T20,T,"2710 TOBIANO DR, RENO, NV, 89521-8010","(-119.71168301348882, 39.43185463749222)"
NEW ERA RELIGION RESEARCH INSTITUTE,X05,X,"1838 COUNTRY MEADOWS DR, HENDERSON, NV, 89012-3103","(-115.06863650698452, 36.01459475628607)"
CATHOLIC CHARITIES OF SOUTHERN NEVADA ADOPTION SERVICES,P31,P,"1501 LAS VEGAS BLVD N, LAS VEGAS, NV, 89101-1120","(-115.134135, 36.186401)"
LIBERTYS HOPE,O50,O,"6501 W LAKE MEAD BLVD, LAS VEGAS, NV, 89108-7012","(-115.23598162700402, 36.19581905712351)"
MIKE TICE FOUNDATION,W99,W,"4075 ABERNETHY FOREST PL, LAS VEGAS, NV, 89141-4335","(-115.19366884791354, 35.98582836545131)"
NAPI,E99,E,"4432 S EASTERN AVE, LAS VEGAS, NV, 89119-7825","(-115.1189021, 36.1443849)"
FARLEY FAMILY FUND FOUNDATION,T50,T,"2358 DOLPHIN CT, HENDERSON, NV, 89074-5338","(-115.0930805855374, 36.04644545924208)"
FIRSTPREVENTERSORG,B02,B,"139 DUCKHOOK AVE, LAS VEGAS, NV, 89148-2859","(-115.284288, 36.05513)"
ACTIVE WITHOUT LIMITS,P12,P,"2352 PINTAIL DR, CARSON CITY, NV, 89701-9384","(-119.75628323076924, 39.15107493846154)"
LAS VEGAS TUMBLE GYM BUS,O50,O,"5603 LUSITANO ST, LAS VEGAS, NV, 89130-1262","(-115.23876616666666, 36.26292894444445)"
LAS VEGAS JEWISH EXPERIENCE,X30,X,"1553 LIVINGSTON DR, HENDERSON, NV, 89012-2420","(-115.05341467678508, 36.02572855441242)"
JKL FOUNDATION INC,L80,L,"6895 E LAKE MEAD BLVD, LAS VEGAS, NV, 89156-1189","(-115.0983144, 36.1957482)"
OUR SANDLOT BASEBALL CLUB,N63,N,"827 GALINGALE CT, HENDERSON, NV, 89015-2408","(-114.95783891996696, 36.04042119329826)"
LAS VEGAS LIVER FOUNDATION,A01,A,"1094 LANGSTON RANCH AVE, HENDERSON, NV, 89002-3510","(-114.94582235862251, 36.012293899577976)"
DREAMSAFE PROJECT,O01,O,"3901 ASPEN CREEK AVE, N LAS VEGAS, NV, 89031-3676","(-115.19205835756875, 36.26443380578873)"
BOOSTED DIPLOMAS,B99,B,"725 BELGRAVE AVE, RENO, NV, 89502-1954","(-119.79283590140845, 39.519063676056334)"
APEX PREDATORS FLAG FOOTBALL CLUB,O50,O,"2521 PASTIS CT, HENDERSON, NV, 89044-0450","(-115.08774291836734, 35.93478744897959)"
PROJECT MARILYN,P99,P,"3840 S JONES BLVD, LAS VEGAS, NV, 89103-2228","(-115.2251878, 36.1443336)"
KAT FAMILY FOUNDATION,T22,T,"1744 WILLIAMSPORT ST, HENDERSON, NV, 89052-6806","(-115.10341025, 35.963685)"
SVS BASEBALL,N63,N,"6506 CREEKSIDE CELLARS CT, LAS VEGAS, NV, 89139-7193","(-115.2366321, 36.0332128)"
NATIONS WARRIORS ALLIANCE,X01,X,"1600 STONEFIELD ST, LAS VEGAS, NV, 89144-5404","(-115.32749191207043, 36.189997240435154)"
COURAGEOUS CORAZON FOUNDATION,B20,B,"10539 PROFESSIONAL CIRCLE, RENO, NV, 89521-5865","(-119.75669129067387, 39.4294396)"
NEVADA OVERSEAS CHINESE ASSOCIATION,A20,A,"9233 WHITE TAIL DR, LAS VEGAS, NV, 89134-6129","(-115.29675407507324, 36.19590159988951)"
BLUE LINE VALOR,I12,I,"517 NORTH 9TH STREET, LAS VEGAS, NV, 89101-0000","(-115.13405169387755, 36.17333397959184)"
ENTREPRENUERIAL EVE KIDS INC,O99,O,"414 SCENIC DR, HENDERSON, NV, 89002-8356","(-114.97458961635722, 36.01106770052473)"
WARRIORS FOR LIFE AMERICA,P50,P,"1308 WATER MILL CT, HENDERSON, NV, 89002-3659","(-114.93575210204082, 36.003715938775514)"
SEW TOGETHER,A25,A,"640A EUREKA AVE, RENO, NV, 89512-3427","(-119.8049132, 39.5345184)"
BLS RESTORATION EDUCATIONAL AND HISTORICAL ASSOCIATION,B99,B,"2372 WOOD VILLAGE DR, HENDERSON, NV, 89044-4491","(-115.09257559183673, 35.939797081632655)"
CRAIG & LORI SLAYTER FAMILY FOUNDATION,T20,T,"1805 GLENVIEW DR, LAS VEGAS, NV, 89134-6101","(-115.29715957400667, 36.19265881004816)"
NEVADA BICYCLE CLUB,N99,N,"2430 W HORIZON RIDGE PKWY, HENDERSON, NV, 89052-2729","(-115.09363674733237, 36.00601226502989)"
VEGAS VALKYRIES,N63,N,"5912 DELONEE SKIES AVE, LAS VEGAS, NV, 89131-2086","(-115.22278548979592, 36.316917183673475)"
CONSERVATORY AT PINECREST ACADEMY,B94,B,"1297 PASEO DEL OSO LN, HENDERSON, NV, 89002-8614","(-114.93666406060606, 36.00193136363636)"
SLOAN CANYON PTO,B94,B,"675 E DALE AVE, HENDERSON, NV, 89044-8704","(-115.1414797, 35.9628377)"
AFTER MY HEART GLOBAL FOUNDATION INC,Q30,Q,"1516 E TROPICANA AVE, LAS VEGAS, NV, 89119-6525","(-115.046927, 36.100584)"
LOCAL VEGAS LEGAL SUPPORT ASSOCIATION INC,I03,I,"7557 GARNET MOON ST, N LAS VEGAS, NV, 89084-4761","(-115.2003181, 36.2962677)"
NEVADA TRANSIT CONNECT,P20,P,"3007 EXTRAVAGANT AVE, N LAS VEGAS, NV, 89031-3501","(-115.18114307164599, 36.27150654219791)"
COLLABORATION CENTER FOUNDATION,P40,P,"8390 W WINDMILL LN, LAS VEGAS, NV, 89113-4420","(-115.2609388, 36.0410525)"
GREATER NEVADA HINDU TEMPLE,X70,X,"7176 CREST HILL DR, RENO, NV, 89506-5635","(-119.82948218623598, 39.58885219040587)"
WOMEN UNITED,P62,P,"125 TAINTED BERRY AVE, N LAS VEGAS, NV, 89031-2583","(-115.14190424730293, 36.25122276855694)"
BEE SMART NEVADA CORPORATION,B20,B,"5935 BANKSIDE WAY, RENO, NV, 89523-2527","(-119.88108116384586, 39.52204351225696)"
DINWIDDIE FAMILY FOUNDATION,T99,T,"1105 FREEPORT BLVD, SPARKS, NV, 89431-6057","(-119.75689701342282, 39.52541437583893)"
OPERATION SACRED RESPONSE FOUNDATION,P20,P,"7405 ALCOVE GLEN CT, LAS VEGAS, NV, 89129-5957","(-115.25659651022391, 36.242325)"
FERNLEY ACES,A20,A,"40 N CENTER ST, FERNLEY, NV, 89408-7663","(-119.2522789, 39.6085095)"
SILVER WHISKERS FELINE RESCUE INC,D20,D,"5603 PALM ST, LAS VEGAS, NV, 89120-2143","(-115.1752247, 36.1827801)"
CLEAR BLUE OCEANS FOUNDATION INC,C99,C,"8425 BAY CREST DR, LAS VEGAS, NV, 89128-7185","(-115.27615819061836, 36.20691837204296)"
SPECIAL EDUCATION COLLABORATIVE OUTREACH INC,P82,P,"8312 SEDONA SUNSET DR, LAS VEGAS, NV, 89128-8474","(-115.277538, 36.196926)"
DOING OUR PART D O P,W99,W,"3531 CITRUSCEDAR WAY, N LAS VEGAS, NV, 89032-7812","(-115.158568, 36.223731)"
LAS VEGAS REFORMATION CHORALE,A6B,A,"1530 E CHARLESTON BLVD, LAS VEGAS, NV, 89104-1744","(-115.1317238, 36.1587956)"
HONORING AMERICAN VETERANS INC,W30,W,"8033 NESTLED VISTA AVE, LAS VEGAS, NV, 89128-8270","(-115.26953001854943, 36.189977387399004)"
KATMANDU KATS,D20,D,"10853 RED BADGE AVE, LAS VEGAS, NV, 89166-8048","(-115.33303733333332, 36.28643591666667)"
NLSL ACADEMIC ASSISTANCE & ATHLETIC SKILL ACADEMY,O20,O,"105 E PARR BLVD, RENO, NV, 89512-1006","(-119.8165542, 39.5699112)"
NEVADA SCHOOL SOCIAL WORK ASSOCATION,B03,B,"828 TIGER CV, BOULDER CITY, NV, 89005-2394","(-114.84085171428572, 35.971169857142854)"
BOULDER CITY BASS CLUB,N61,N,"1508 CHRISTINA DR, BOULDER CITY, NV, 89005-3446","(-114.83658067365067, 35.96270560000001)"
HENRY AND EVELYN BOZARTH ELEMENTARY PARENT TEACHER ORGANIZATION,B94,B,"7431 EGAN CREST DR, LAS VEGAS, NV, 89166-1600","(-115.3195453, 36.2625664)"
IMPACT BMX RACING INC,N60,N,"635 COUNTRY HILL DR, N LAS VEGAS, NV, 89031-1725","(-115.15110933782648, 36.26706940394863)"
PENTA CARES FOUNDATION,T12,T,"181 E WARM SPRINGS RD, LAS VEGAS, NV, 89119-4101","(-115.16417584305411, 36.05685025402546)"
M CHOICES,P02,P,"530 S 8TH ST, LAS VEGAS, NV, 89101-7003","(-115.1405228, 36.1627348)"
INTERFAITH VOICES FOR REPRODUCTIVE JUSTICE,R24,R,"6243 HOPEFUL LIGHT AVE, LAS VEGAS, NV, 89139-6866","(-115.22877084993847, 36.0358425966141)"
SERENZE GLOBAL INC,B90,B,"6330 PAINTED CREEK ST, LAS VEGAS, NV, 89149-1351","(-115.31309612244897, 36.27626881632653)"
DREAMSTONE FOUNDATION,P20,P,"284 PEACEFUL ST, LAS VEGAS, NV, 89110-5210","(-115.2390114, 36.2530346)"
MARCELLA PEEK INSIDE FOUNDATION,T22,T,"1095 GREENWICH WAY, RENO, NV, 89519-0657","(-119.85998525698369, 39.49924136872276)"
SOCIETY OF ILONGGOS IN LAS VEGAS ABYAN KASIMANWA INC,P99,P,"5220 CHINA CREEK CT, LAS VEGAS, NV, 89131-1012","(-115.21249731144589, 36.29359840359379)"
GUARDIAN ANGEL FOUNDATION,T20,T,"1980 FESTIVAL PLAZA DR, LAS VEGAS, NV, 89135-2927","(-115.3332477, 36.1505603)"
ATERES BNOS ITA,B25,B,"9308 EVERGREEN CANYON DR, LAS VEGAS, NV, 89134-6060","(-115.2990129854049, 36.202944863981244)"
SUPPORTIVE HOPE NETWORK INC,P20,P,"490 S BAILEY ST, FALLON, NV, 89406-3742","(-118.78548404360542, 39.469720212177485)"
TRADITIONAL ARCHERS OF NEVADA,N50,N,"711 SPRING CREEK PKWY, SPRING CREEK, NV, 89815-6123","(-115.585501, 40.73111)"
GRAYS LEADERSHIP ACADEMY,B192,B,"1717 S 15TH ST, LAS VEGAS, NV, 89104-3102","(-115.13277052700066, 36.15125623259662)"
RENO RABBIT RESCUE,D20,D,"1845 CASCADE STABLE DR, RENO, NV, 89521-4504","(-119.73290550797773, 39.44408270010134)"
HAMMERSAW PRODUCTIONS,N70,N,"8025 PAINTED CLAY AVE, LAS VEGAS, NV, 89128-8296","(-115.26989299928222, 36.18937857628335)"
CARSON VALLEY ALL ABOUT YOUTH INC,O50,O,"1197 MANHATTAN WAY, GARDNERVILLE, NV, 89460-8621","(-119.75185809828184, 38.90476471148609)"
NEW REVIVAL CHURCH,X20,X,"7898 WHITE FALLS CT, RENO, NV, 89506-2178","(-119.907907, 39.631177)"
GENERATIONS CHURCH INC,X20,X,"304 PERSHING DR, LAS VEGAS, NV, 89107-2639","(-115.21754746870721, 36.17051596498709)"
MITZ FAMILY CHARITABLE FOUNDATION,T20,T,"27 EAGLES LANDING LN, LAS VEGAS, NV, 89141-6061","(-115.19851598429449, 35.973161857720186)"
SOUTH VEGAS GIRLS SOFTBALL INC,N63,N,"10430 BEALLSVILLE ST, LAS VEGAS, NV, 89141-8686","(-115.21941063157894, 35.99999952631579)"
ALTARNATIVE,P99,P,"595 MOUNT HUNTER WAY, BOULDER CITY, NV, 89005-1021","(-114.84363076030526, 35.99303019618321)"
VEGAS EMPIRE ATHLETICS BOOSTER CLUB,N12,N,"7091 W CRAIG RD, LAS VEGAS, NV, 89129-6054","(-115.24984783493736, 36.24055871225005)"
VIA LAS VEGAS INC,A20,A,"2228 HUMBLE HOLLOW PL, N LAS VEGAS, NV, 89084-3167","(-115.17448907125366, 36.28904000559768)"
WAGS VETERINARY CLINIC,D40,D,"4130 SPRING DR, RENO, NV, 89502-5908","(-119.76120475200543, 39.4776545181053)"
S W A A A G FOUNDATION INC,T30,T,"4055 GARDELLA AV, RENO, NV, 89512-1047","(-119.80981834422049, 39.56623502389695)"
JARED & DANIEL,F99,F,"1835 S BRIDGE ST, WINNEMUCCA, NV, 89445-3812","(-117.71841725925927, 40.96569051851852)"
TOYS 4 KIDS LAS VEGAS,O99,O,"9404 DREW CT, LAS VEGAS, NV, 89117-7272","(-115.30030045797639, 36.152754872691794)"
F A S T T INC,L80,L,"6871 W CHARLESTON BLVD, LAS VEGAS, NV, 89117-1600","(-115.24475566666666, 36.15896593939394)"
